codigo_cliente,numero_contrato,data_vencimento,dia_vencimento,parcela_atraso,vl_atraso,empresa_cobranca,data_pagamento,dia_pagamento,vl_pagamento,vl_honorarios_cobranca,dias_em_atraso,eficiencia_cobranca,custo_cobranca_percentual,houve_atraso
3336,141818,2025-06-09,9,17,771.93,COBRADORA ABC LTDA,2025-06-18,18,771.93,100.35,9,100.0,12.999883409117407,1
6373,877667,2025-06-09,9,19,884.11,COBRADORA ABC LTDA,2025-06-15,15,884.11,114.93,6,100.0,12.999513635181142,1
3243,655480,2025-06-09,9,16,1234.15,COBRADORA ABC LTDA,2025-06-15,15,1234.15,160.44,6,100.0,13.00004051371389,1
3645,788510,2025-06-09,9,13,1437.91,COBRADORA ABC LTDA,2025-06-17,17,1437.91,186.93,8,100.0,13.000118227149127,1
5612,556606,2025-06-05,5,13,1029.25,COBRADORA ABC LTDA,2025-06-16,16,1029.25,133.8,11,100.0,12.99975710468788,1
2865,690359,2025-06-07,7,16,509.97,COBRADORA ABC LTDA,2025-06-17,17,509.97,66.3,10,100.0,13.000764750867697,1
7028,507904,2025-06-09,9,14,838.46,COBRADORA ABC LTDA,2025-06-18,18,838.46,109.0,9,100.0,13.000023853254778,1
8326,173215,2025-06-07,7,14,898.63,COBRADORA ABC LTDA,2025-06-16,16,898.63,116.82,9,100.0,12.999788567040941,1
7371,197082,2025-06-10,10,19,839.17,COBRADORA ABC LTDA,2025-06-17,17,839.17,109.09,7,100.0,12.999749752731868,1
7359,938277,2025-06-09,9,18,936.27,COBRADORA ABC LTDA,2025-06-17,17,936.27,121.72,8,100.0,13.000523353306203,1
8863,725368,2025-06-08,8,12,1132.67,COBRADORA ABC LTDA,2025-06-16,16,1132.67,147.25,8,100.0,13.000256032207085,1
4228,381082,2025-06-09,9,16,621.13,COBRADORA ABC LTDA,2025-06-16,16,621.13,80.75,7,100.0,13.000499090367557,1
4719,417424,2025-06-06,6,20,772.63,COBRADORA ABC LTDA,2025-06-16,16,772.63,100.44,10,100.0,12.999754086690912,1
3371,189036,2025-06-05,5,15,1007.65,COBRADORA ABC LTDA,2025-06-17,17,1007.65,130.99,12,100.0,12.99955341636481,1
3891,984645,2025-06-08,8,12,815.57,COBRADORA ABC LTDA,2025-06-16,16,815.57,106.02,8,100.0,12.999497284108047,1
4756,863151,2025-06-08,8,19,1491.09,COBRADORA ABC LTDA,2025-06-16,16,1491.09,193.84,8,100.0,12.999885989443966,1
5225,392565,2025-06-06,6,16,931.43,COBRADORA ABC LTDA,2025-06-16,16,931.43,121.09,10,100.0,13.000440183373954,1
1094,506950,2025-06-09,9,13,1369.8,COBRADORA ABC LTDA,2025-06-15,15,1369.8,178.07,6,100.0,12.999707986567383,1
3674,344969,2025-06-05,5,12,1396.51,COBRADORA ABC LTDA,2025-06-18,18,1396.51,181.55,13,100.0,13.000264946187281,1
7898,838052,2025-06-08,8,14,1336.01,COBRADORA ABC LTDA,2025-06-16,16,1336.01,173.68,8,100.0,12.999902695339108,1
1793,805686,2025-06-05,5,20,546.9,COBRADORA ABC LTDA,2025-06-18,18,546.9,71.1,13,100.0,13.000548546352167,1
3116,200250,2025-06-08,8,12,1447.75,COBRADORA ABC LTDA,2025-06-16,16,1447.75,188.21,8,100.0,13.000172681747541,1
6779,290848,2025-06-09,9,15,628.74,COBRADORA ABC LTDA,2025-06-16,16,628.74,81.74,7,100.0,13.000604383369913,1
7166,330146,2025-06-10,10,19,534.4,COBRADORA ABC LTDA,2025-06-15,15,534.4,69.47,5,100.0,12.999625748502993,1
1814,328539,2025-06-08,8,19,914.37,COBRADORA ABC LTDA,2025-06-15,15,914.37,118.87,7,100.0,13.000207793344051,1
1345,362735,2025-06-10,10,19,694.63,COBRADORA ABC LTDA,2025-06-16,16,694.63,90.3,6,100.0,12.99972647308639,1
9554,398379,2025-06-08,8,19,684.2,COBRADORA ABC LTDA,2025-06-16,16,684.2,88.95,8,100.0,13.000584624378837,1
3443,799724,2025-06-07,7,15,787.82,COBRADORA ABC LTDA,2025-06-16,16,787.82,102.42,9,100.0,13.000431570663348,1
8783,483090,2025-06-09,9,19,748.41,COBRADORA ABC LTDA,2025-06-18,18,748.41,97.29,9,100.0,12.999559065218264,1
1984,923129,2025-06-06,6,20,1184.8,COBRADORA ABC LTDA,2025-06-16,16,1184.8,154.02,10,100.0,12.999662390276843,1
8790,687026,2025-06-10,10,18,686.78,COBRADORA ABC LTDA,2025-06-18,18,686.78,89.28,8,100.0,12.999796150149976,1
1827,571705,2025-06-06,6,13,1043.12,COBRADORA ABC LTDA,2025-06-15,15,1043.12,135.61,9,100.0,13.000421811488613,1
4531,182393,2025-06-09,9,20,1486.43,COBRADORA ABC LTDA,2025-06-18,18,1486.43,193.24,9,100.0,13.000275828663307,1
8147,431543,2025-06-06,6,19,932.38,COBRADORA ABC LTDA,2025-06-16,16,932.38,121.21,10,100.0,13.00006435144469,1
5451,472535,2025-06-09,9,16,1141.87,COBRADORA ABC LTDA,2025-06-15,15,1141.87,148.44,6,100.0,12.999728515505268,1
4876,762630,2025-06-06,6,14,1469.37,COBRADORA ABC LTDA,2025-06-17,17,1469.37,191.02,11,100.0,13.00012930711802,1
6959,587937,2025-06-10,10,18,637.64,COBRADORA ABC LTDA,2025-06-15,15,637.64,82.89,5,100.0,12.999498149426008,1
1126,389075,2025-06-07,7,13,918.61,COBRADORA ABC LTDA,2025-06-17,17,918.61,119.42,10,100.0,13.000076202087937,1
4177,313179,2025-06-06,6,14,1350.19,COBRADORA ABC LTDA,2025-06-18,18,1350.19,175.52,12,100.0,12.999651900843585,1
9795,124096,2025-06-10,10,20,1432.31,COBRADORA ABC LTDA,2025-06-15,15,1432.31,186.2,5,100.0,12.99997905481355,1
7024,500308,2025-06-08,8,15,1101.24,COBRADORA ABC LTDA,2025-06-15,15,1101.24,143.16,7,100.0,12.999891031927646,1
6109,834585,2025-06-09,9,15,643.42,COBRADORA ABC LTDA,2025-06-15,15,643.42,83.64,6,100.0,12.999285070405023,1
5146,973010,2025-06-05,5,14,1401.47,COBRADORA ABC LTDA,2025-06-18,18,1401.47,182.19,13,100.0,12.999921510984894,1
8196,446115,2025-06-05,5,16,674.45,COBRADORA ABC LTDA,2025-06-16,16,674.45,87.68,11,100.0,13.00022240343984,1
4368,804681,2025-06-09,9,14,852.88,COBRADORA ABC LTDA,2025-06-18,18,852.88,110.87,9,100.0,12.999484100928619,1
4797,788201,2025-06-07,7,20,875.51,COBRADORA ABC LTDA,2025-06-15,15,875.51,113.82,8,100.0,13.000422610821122,1
2792,179686,2025-06-06,6,14,947.29,COBRADORA ABC LTDA,2025-06-16,16,947.29,123.15,10,100.0,13.000242797876046,1
6732,760585,2025-06-07,7,13,1290.17,COBRADORA ABC LTDA,2025-06-15,15,1290.17,167.72,8,100.0,12.999837230752536,1
4476,464856,2025-06-05,5,16,1302.14,COBRADORA ABC LTDA,2025-06-15,15,1302.14,169.28,10,100.0,13.000138233984057,1
4417,708260,2025-06-10,10,17,1219.66,COBRADORA ABC LTDA,2025-06-17,17,1219.66,158.56,7,100.0,13.000344358263776,1
2645,756367,2025-06-09,9,12,522.13,COBRADORA ABC LTDA,2025-06-15,15,522.13,67.88,6,100.0,13.000593721870032,1
4030,345731,2025-06-09,9,17,1064.85,COBRADORA ABC LTDA,2025-06-18,18,1064.85,138.43,9,100.0,12.99995304502982,1
3872,957998,2025-06-07,7,14,1247.49,COBRADORA ABC LTDA,2025-06-18,18,1247.49,162.17,11,100.0,12.999703404436106,1
4072,998141,2025-06-10,10,15,944.63,COBRADORA ABC LTDA,2025-06-18,18,944.63,122.8,8,100.0,12.999798863046907,1
2854,365996,2025-06-07,7,17,1444.94,COBRADORA ABC LTDA,2025-06-16,16,1444.94,187.84,9,100.0,12.999847744543025,1
5021,928894,2025-06-06,6,19,1323.81,COBRADORA ABC LTDA,2025-06-17,17,1323.81,172.1,11,100.0,13.00035503584351,1
5662,270956,2025-06-08,8,20,1138.16,COBRADORA ABC LTDA,2025-06-17,17,1138.16,147.96,9,100.0,12.999929711112673,1
7514,666222,2025-06-10,10,17,562.43,COBRADORA ABC LTDA,2025-06-15,15,562.43,73.12,5,100.0,13.000728979606352,1
6031,101223,2025-06-08,8,18,1152.35,COBRADORA ABC LTDA,2025-06-15,15,1152.35,149.81,7,100.0,13.000390506356577,1
3708,664334,2025-06-06,6,16,1411.58,COBRADORA ABC LTDA,2025-06-17,17,1411.58,183.51,11,100.0,13.000325875968773,1
8112,835907,2025-06-08,8,20,879.45,COBRADORA ABC LTDA,2025-06-16,16,879.45,114.33,8,100.0,13.00017056114617,1
9393,769723,2025-06-05,5,15,1338.13,COBRADORA ABC LTDA,2025-06-18,18,1338.13,173.96,13,100.0,13.000231666579479,1
4507,991280,2025-06-08,8,17,813.16,COBRADORA ABC LTDA,2025-06-15,15,813.16,105.71,7,100.0,12.999901618377688,1
7456,597864,2025-06-06,6,16,1070.1,COBRADORA ABC LTDA,2025-06-17,17,1070.1,139.11,11,100.0,12.99971965236894,1
5212,902229,2025-06-08,8,12,1148.42,COBRADORA ABC LTDA,2025-06-16,16,1148.42,149.29,8,100.0,12.999599449678687,1
8970,431243,2025-06-09,9,16,1178.0,COBRADORA ABC LTDA,2025-06-18,18,1178.0,153.14,9,100.0,12.999999999999998,1
9766,134969,2025-06-07,7,16,1382.55,COBRADORA ABC LTDA,2025-06-15,15,1382.55,179.73,8,100.0,12.999891504828035,1
1536,918908,2025-06-05,5,20,734.62,COBRADORA ABC LTDA,2025-06-18,18,734.62,95.5,13,100.0,12.999918325120472,1
2625,382869,2025-06-09,9,12,762.37,COBRADORA ABC LTDA,2025-06-18,18,762.37,99.11,9,100.0,13.000249222818317,1
8973,247704,2025-06-09,9,16,1204.04,COBRADORA ABC LTDA,2025-06-17,17,1204.04,156.53,8,100.0,13.0003986578519,1
9577,248526,2025-06-06,6,18,677.19,COBRADORA ABC LTDA,2025-06-17,17,677.19,88.03,11,100.0,12.999305955492549,1
9070,191988,2025-06-07,7,17,964.27,COBRADORA ABC LTDA,2025-06-18,18,964.27,125.36,11,100.0,13.000508156429216,1
9666,532218,2025-06-07,7,17,520.03,COBRADORA ABC LTDA,2025-06-18,18,520.03,67.6,11,100.0,12.999250043266732,1
9609,377736,2025-06-10,10,18,640.98,COBRADORA ABC LTDA,2025-06-15,15,640.98,83.33,5,100.0,13.000405628880776,1
7490,230073,2025-06-05,5,17,1178.85,COBRADORA ABC LTDA,2025-06-16,16,1178.85,153.25,11,100.0,12.999957585782756,1
4600,285155,2025-06-06,6,16,1247.46,COBRADORA ABC LTDA,2025-06-16,16,1247.46,162.17,10,100.0,13.000016032578198,1
7783,321843,2025-06-05,5,16,615.32,COBRADORA ABC LTDA,2025-06-18,18,615.32,79.99,13,100.0,12.99973997269713,1
5971,165461,2025-06-10,10,20,727.71,COBRADORA ABC LTDA,2025-06-17,17,727.71,94.6,7,100.0,12.999683940031053,1
2205,583362,2025-06-08,8,19,598.9,COBRADORA ABC LTDA,2025-06-16,16,598.9,77.86,8,100.0,13.00050091835031,1
2990,688267,2025-06-09,9,15,933.41,COBRADORA ABC LTDA,2025-06-18,18,933.41,121.34,9,100.0,12.99964645761241,1
6299,202380,2025-06-05,5,15,626.12,COBRADORA ABC LTDA,2025-06-17,17,626.12,81.4,12,100.0,13.000702740688686,1
4572,417731,2025-06-09,9,16,937.3,COBRADORA ABC LTDA,2025-06-15,15,937.3,121.85,6,100.0,13.000106689427076,1
6975,227605,2025-06-06,6,14,1232.1,COBRADORA ABC LTDA,2025-06-16,16,1232.1,160.17,10,100.0,12.999756513270027,1
7320,524685,2025-06-08,8,19,1183.39,COBRADORA ABC LTDA,2025-06-15,15,1183.39,153.84,7,100.0,12.999940847903058,1
5380,159040,2025-06-06,6,18,780.46,COBRADORA ABC LTDA,2025-06-17,17,780.46,101.46,11,100.0,13.000025625912922,1
5757,933848,2025-06-08,8,16,1173.76,COBRADORA ABC LTDA,2025-06-18,18,1173.76,152.59,10,100.0,13.00010223555071,1
3713,574139,2025-06-08,8,14,1427.71,COBRADORA ABC LTDA,2025-06-15,15,1427.71,185.6,7,100.0,12.999838902858423,1
6588,619563,2025-06-09,9,16,847.52,COBRADORA ABC LTDA,2025-06-18,18,847.52,110.18,9,100.0,13.000283179158014,1
1966,444293,2025-06-06,6,14,829.12,COBRADORA ABC LTDA,2025-06-16,16,829.12,107.79,10,100.0,13.000530683133926,1
5944,968765,2025-06-06,6,16,1071.44,COBRADORA ABC LTDA,2025-06-15,15,1071.44,139.29,9,100.0,13.000261330545806,1
4432,240151,2025-06-05,5,12,745.5,COBRADORA ABC LTDA,2025-06-16,16,745.5,96.92,11,100.0,13.000670690811535,1
1688,799240,2025-06-06,6,17,1151.58,COBRADORA ABC LTDA,2025-06-16,16,1151.58,149.71,10,100.0,13.000399451188805,1
5243,792775,2025-06-05,5,15,1332.26,COBRADORA ABC LTDA,2025-06-16,16,1332.26,173.19,11,100.0,12.999714770390163,1
4701,641384,2025-06-07,7,15,959.32,COBRADORA ABC LTDA,2025-06-16,16,959.32,124.71,9,100.0,12.999833215194096,1
9533,926122,2025-06-07,7,19,1179.51,COBRADORA ABC LTDA,2025-06-16,16,1179.51,153.34,9,100.0,13.000313689582962,1
6182,796755,2025-06-07,7,13,1151.89,COBRADORA ABC LTDA,2025-06-17,17,1151.89,149.75,10,100.0,13.000373299533807,1
7704,738002,2025-06-10,10,15,538.67,COBRADORA ABC LTDA,2025-06-15,15,538.67,70.03,5,100.0,13.000538363005182,1
5422,845632,2025-06-06,6,13,683.42,COBRADORA ABC LTDA,2025-06-18,18,683.42,88.84,12,100.0,12.999326914635217,1
2759,170338,2025-06-10,10,12,1393.53,COBRADORA ABC LTDA,2025-06-18,18,1393.53,181.16,8,100.0,13.000078936226705,1
3482,670895,2025-06-06,6,14,1438.89,COBRADORA ABC LTDA,2025-06-17,17,1438.89,187.06,11,100.0,13.000298841468075,1
9058,414679,2025-06-05,5,19,1280.44,COBRADORA ABC LTDA,2025-06-18,18,1280.44,166.46,13,100.0,13.000218674830528,1
1951,199531,2025-06-10,10,17,1421.25,COBRADORA ABC LTDA,2025-06-18,18,1421.25,184.76,8,100.0,12.999824098504837,1
9914,579163,2025-06-10,10,18,806.15,COBRADORA ABC LTDA,2025-06-18,18,806.15,104.8,8,100.0,13.000062023196676,1
3079,949218,2025-06-10,10,13,747.71,COBRADORA ABC LTDA,2025-06-15,15,747.71,97.2,5,100.0,12.999692394110015,1
3717,812683,2025-06-08,8,17,884.3,COBRADORA ABC LTDA,2025-06-18,18,884.3,114.96,10,100.0,13.000113083795092,1
5524,756033,2025-06-05,5,19,555.34,COBRADORA ABC LTDA,2025-06-15,15,555.34,72.19,10,100.0,12.999243706558145,1
9477,435144,2025-06-07,7,19,1309.87,COBRADORA ABC LTDA,2025-06-18,18,1309.87,170.28,11,100.0,12.999763335292815,1
8311,105097,2025-06-05,5,15,1484.18,COBRADORA ABC LTDA,2025-06-18,18,1484.18,192.94,13,100.0,12.999770917274184,1
8186,554097,2025-06-08,8,17,1324.03,COBRADORA ABC LTDA,2025-06-15,15,1324.03,172.12,7,100.0,12.999705444740679,1
3065,912931,2025-06-06,6,16,1054.98,COBRADORA ABC LTDA,2025-06-17,17,1054.98,137.15,11,100.0,13.000246450169673,1
1768,101643,2025-06-05,5,20,795.28,COBRADORA ABC LTDA,2025-06-18,18,795.28,103.39,13,100.0,13.00045267075747,1
6490,864320,2025-06-10,10,19,697.7,COBRADORA ABC LTDA,2025-06-16,16,697.7,90.7,6,100.0,12.99985667192203,1
7645,746420,2025-06-07,7,13,864.06,COBRADORA ABC LTDA,2025-06-16,16,864.06,112.33,9,100.0,13.000254611948245,1
6083,787300,2025-06-07,7,18,1166.97,COBRADORA ABC LTDA,2025-06-17,17,1166.97,151.71,10,100.0,13.000334198822591,1
6232,787059,2025-06-06,6,18,947.06,COBRADORA ABC LTDA,2025-06-16,16,947.06,123.12,10,100.0,13.000232297848077,1
6797,105411,2025-06-05,5,12,1434.06,COBRADORA ABC LTDA,2025-06-15,15,1434.06,186.43,10,100.0,13.000153410596491,1
5926,260614,2025-06-08,8,12,1354.22,COBRADORA ABC LTDA,2025-06-18,18,1354.22,176.05,10,100.0,13.00010338054378,1
7016,634067,2025-06-06,6,15,602.4,COBRADORA ABC LTDA,2025-06-18,18,602.4,78.31,12,100.0,12.999667994687917,1
4335,267000,2025-06-05,5,16,631.53,COBRADORA ABC LTDA,2025-06-18,18,631.53,82.1,13,100.0,13.00017418016563,1
9038,586468,2025-06-09,9,15,1176.24,COBRADORA ABC LTDA,2025-06-18,18,1176.24,152.91,9,100.0,12.99989798000408,1
5873,851067,2025-06-07,7,18,730.77,COBRADORA ABC LTDA,2025-06-16,16,730.77,95.0,9,100.0,12.99998631580388,1
2481,953261,2025-06-08,8,14,1291.03,COBRADORA ABC LTDA,2025-06-16,16,1291.03,167.83,8,100.0,12.999697915617764,1
7305,902852,2025-06-10,10,18,1091.36,COBRADORA ABC LTDA,2025-06-16,16,1091.36,141.88,6,100.0,13.000293212138983,1
4451,197135,2025-06-08,8,19,729.83,COBRADORA ABC LTDA,2025-06-15,15,729.83,94.88,7,100.0,13.00028773824041,1
1054,697904,2025-06-10,10,17,978.69,COBRADORA ABC LTDA,2025-06-16,16,978.69,127.23,6,100.0,13.00003065322012,1
8643,203455,2025-06-08,8,17,906.08,COBRADORA ABC LTDA,2025-06-16,16,906.08,117.79,8,100.0,12.999955853787744,1
4462,232532,2025-06-07,7,19,1373.16,COBRADORA ABC LTDA,2025-06-18,18,1373.16,178.51,11,100.0,12.999941740219636,1
1832,351055,2025-06-10,10,19,532.16,COBRADORA ABC LTDA,2025-06-16,16,532.16,69.18,6,100.0,12.9998496692724,1
6954,725974,2025-06-05,5,18,1395.84,COBRADORA ABC LTDA,2025-06-17,17,1395.84,181.46,12,100.0,13.000057313159102,1
9519,127808,2025-06-10,10,17,1152.08,COBRADORA ABC LTDA,2025-06-17,17,1152.08,149.77,7,100.0,12.999965280188878,1
8221,623186,2025-06-06,6,17,1237.54,COBRADORA ABC LTDA,2025-06-18,18,1237.54,160.88,12,100.0,12.999983838906218,1
4310,195379,2025-06-05,5,17,502.61,COBRADORA ABC LTDA,2025-06-16,16,502.61,65.34,11,100.0,13.000139272994968,1
4300,499486,2025-06-06,6,19,1128.24,COBRADORA ABC LTDA,2025-06-17,17,1128.24,146.67,11,100.0,12.999893639651136,1
7722,296051,2025-06-08,8,12,1088.49,COBRADORA ABC LTDA,2025-06-17,17,1088.49,141.5,9,100.0,12.999660079559758,1
8218,982555,2025-06-05,5,16,1037.21,COBRADORA ABC LTDA,2025-06-15,15,1037.21,134.84,10,100.0,13.000260313726248,1
8776,472693,2025-06-08,8,14,1285.87,COBRADORA ABC LTDA,2025-06-18,18,1285.87,167.16,10,100.0,12.999758918086588,1
4675,808628,2025-06-09,9,19,1055.87,COBRADORA ABC LTDA,2025-06-17,17,1055.87,137.26,8,100.0,12.9997064032504,1
4054,181755,2025-06-08,8,17,1357.1,COBRADORA ABC LTDA,2025-06-17,17,1357.1,176.42,9,100.0,12.999778940387591,1
8970,614026,2025-06-08,8,13,732.63,COBRADORA ABC LTDA,2025-06-18,18,732.63,95.24,10,100.0,12.999740660360617,1
3143,151824,2025-06-06,6,18,1305.98,COBRADORA ABC LTDA,2025-06-16,16,1305.98,169.78,10,100.0,13.000199084212621,1
6207,113782,2025-06-10,10,18,679.31,COBRADORA ABC LTDA,2025-06-18,18,679.31,88.31,8,100.0,12.999955837541036,1
3538,661377,2025-06-09,9,16,1313.12,COBRADORA ABC LTDA,2025-06-15,15,1313.12,170.71,6,100.0,13.000335079809918,1
5547,969526,2025-06-08,8,19,1440.46,COBRADORA ABC LTDA,2025-06-15,15,1440.46,187.26,7,100.0,13.000013884453576,1
6619,701104,2025-06-08,8,16,835.69,COBRADORA ABC LTDA,2025-06-15,15,835.69,108.64,7,100.0,13.000035898479101,1
9356,852722,2025-06-09,9,12,1029.89,COBRADORA ABC LTDA,2025-06-17,17,1029.89,133.89,8,100.0,13.0004175203177,1
7612,131183,2025-06-09,9,20,1158.33,COBRADORA ABC LTDA,2025-06-16,16,1158.33,150.58,7,100.0,12.999749639567309,1
6005,211587,2025-06-05,5,15,579.47,COBRADORA ABC LTDA,2025-06-15,15,579.47,75.33,10,100.0,12.999810171363485,1
1822,725475,2025-06-06,6,13,994.08,COBRADORA ABC LTDA,2025-06-18,18,994.08,129.23,12,100.0,12.999959761789794,1
1943,237287,2025-06-09,9,15,860.58,COBRADORA ABC LTDA,2025-06-15,15,860.58,111.88,6,100.0,13.000534523228518,1
7150,556975,2025-06-09,9,20,1372.46,COBRADORA ABC LTDA,2025-06-17,17,1372.46,178.42,8,100.0,13.000014572373692,1
5425,409440,2025-06-07,7,13,1376.68,COBRADORA ABC LTDA,2025-06-15,15,1376.68,178.97,8,100.0,13.000116221634656,1
9966,530022,2025-06-10,10,15,1200.78,COBRADORA ABC LTDA,2025-06-16,16,1200.78,156.1,6,100.0,12.999883409117407,1
3198,797280,2025-06-09,9,13,1155.72,COBRADORA ABC LTDA,2025-06-15,15,1155.72,150.24,6,100.0,12.999688505866475,1
5242,615035,2025-06-06,6,16,1233.69,COBRADORA ABC LTDA,2025-06-16,16,1233.69,160.38,10,100.0,13.000024317292025,1
4695,646664,2025-06-10,10,14,865.99,COBRADORA ABC LTDA,2025-06-16,16,865.99,112.58,6,100.0,13.000150117206896,1
4452,874072,2025-06-10,10,13,904.52,COBRADORA ABC LTDA,2025-06-18,18,904.52,117.59,8,100.0,13.000265334099856,1
2308,740621,2025-06-08,8,20,1053.7,COBRADORA ABC LTDA,2025-06-16,16,1053.7,136.98,8,100.0,12.999905096327227,1
5177,249542,2025-06-08,8,16,1438.03,COBRADORA ABC LTDA,2025-06-17,17,1438.03,186.94,9,100.0,12.999728795644042,1
9705,636096,2025-06-08,8,16,1224.0,COBRADORA ABC LTDA,2025-06-17,17,1224.0,159.12,9,100.0,13.0,1
7852,501125,2025-06-08,8,12,1050.99,COBRADORA ABC LTDA,2025-06-16,16,1050.99,136.63,8,100.0,13.000123692899077,1
7035,651615,2025-06-07,7,17,1270.41,COBRADORA ABC LTDA,2025-06-16,16,1270.41,165.15,9,100.0,12.999740241339412,1
4594,391373,2025-06-09,9,18,870.89,COBRADORA ABC LTDA,2025-06-15,15,870.89,113.22,6,100.0,13.000493747775266,1
5841,210624,2025-06-08,8,12,1230.47,COBRADORA ABC LTDA,2025-06-15,15,1230.47,159.96,7,100.0,12.99991060326542,1
2409,752124,2025-06-05,5,20,910.68,COBRADORA ABC LTDA,2025-06-18,18,910.68,118.39,13,100.0,13.000175692888833,1
5566,961713,2025-06-08,8,19,779.66,COBRADORA ABC LTDA,2025-06-15,15,779.66,101.36,7,100.0,13.000538696354822,1
5491,815973,2025-06-09,9,19,1109.72,COBRADORA ABC LTDA,2025-06-17,17,1109.72,144.26,8,100.0,12.99967559384349,1
2555,388710,2025-06-08,8,18,1186.88,COBRADORA ABC LTDA,2025-06-15,15,1186.88,154.29,7,100.0,12.999629280129414,1
1804,873397,2025-06-07,7,16,959.29,COBRADORA ABC LTDA,2025-06-18,18,959.29,124.71,11,100.0,13.000239760656317,1
2279,389242,2025-06-06,6,14,1065.5,COBRADORA ABC LTDA,2025-06-18,18,1065.5,138.52,12,100.0,13.00046926325669,1
8083,946018,2025-06-06,6,20,1194.07,COBRADORA ABC LTDA,2025-06-16,16,1194.07,155.23,10,100.0,13.0000753724656,1
6986,798780,2025-06-09,9,18,1267.71,COBRADORA ABC LTDA,2025-06-18,18,1267.71,164.8,9,100.0,12.999818570493252,1
6619,607807,2025-06-06,6,19,1395.57,COBRADORA ABC LTDA,2025-06-16,16,1395.57,181.42,10,100.0,12.999706213231867,1
2387,818022,2025-06-06,6,17,854.54,COBRADORA ABC LTDA,2025-06-17,17,854.54,111.09,11,100.0,12.999976595595292,1
3679,579588,2025-06-05,5,16,1451.48,COBRADORA ABC LTDA,2025-06-17,17,1451.48,188.69,12,100.0,12.999834651528094,1
3106,118068,2025-06-09,9,19,1137.28,COBRADORA ABC LTDA,2025-06-15,15,1137.28,147.85,6,100.0,13.000316544738322,1
9173,165412,2025-06-09,9,14,1287.7,COBRADORA ABC LTDA,2025-06-18,18,1287.7,167.4,9,100.0,12.999922342160442,1
5223,171582,2025-06-06,6,18,1199.77,COBRADORA ABC LTDA,2025-06-17,17,1199.77,155.97,11,100.0,12.999991665069139,1
5831,420876,2025-06-06,6,13,705.57,COBRADORA ABC LTDA,2025-06-16,16,705.57,91.72,10,100.0,12.999418909534135,1
3768,812848,2025-06-06,6,14,571.44,COBRADORA ABC LTDA,2025-06-18,18,571.44,74.29,12,100.0,13.000489990200196,1
4186,153467,2025-06-10,10,13,1226.29,COBRADORA ABC LTDA,2025-06-18,18,1226.29,159.42,8,100.0,13.000187557592414,1
3573,737915,2025-06-07,7,16,1011.05,COBRADORA ABC LTDA,2025-06-16,16,1011.05,131.44,9,100.0,13.000346174768804,1
3599,485692,2025-06-08,8,18,1202.21,COBRADORA ABC LTDA,2025-06-18,18,1202.21,156.29,10,100.0,13.000224586386736,1
5033,238305,2025-06-07,7,12,976.84,COBRADORA ABC LTDA,2025-06-18,18,976.84,126.99,11,100.0,13.000081896728224,1
9428,814775,2025-06-09,9,20,812.23,COBRADORA ABC LTDA,2025-06-17,17,812.23,105.59,8,100.0,13.000012311783607,1
2304,349519,2025-06-05,5,12,785.02,COBRADORA ABC LTDA,2025-06-16,16,785.02,102.05,11,100.0,12.999668798247177,1
8368,975770,2025-06-08,8,12,1230.53,COBRADORA ABC LTDA,2025-06-17,17,1230.53,159.97,9,100.0,13.000089392375644,1
6877,372972,2025-06-05,5,19,776.78,COBRADORA ABC LTDA,2025-06-16,16,776.78,100.98,11,100.0,12.999819768789106,1
2301,328373,2025-06-10,10,17,1214.68,COBRADORA ABC LTDA,2025-06-15,15,1214.68,157.91,5,100.0,13.000131721934993,1
3541,627463,2025-06-09,9,17,883.96,COBRADORA ABC LTDA,2025-06-18,18,883.96,114.91,9,100.0,12.999456989004027,1
3051,732071,2025-06-10,10,20,1270.9,COBRADORA ABC LTDA,2025-06-18,18,1270.9,165.22,8,100.0,13.000236053190651,1
7809,862239,2025-06-09,9,15,642.81,COBRADORA ABC LTDA,2025-06-17,17,642.81,83.57,8,100.0,13.000731164729858,1
9633,174469,2025-06-05,5,19,704.98,COBRADORA ABC LTDA,2025-06-18,18,704.98,91.65,13,100.0,13.00036880478879,1
9996,148782,2025-06-05,5,15,1185.91,COBRADORA ABC LTDA,2025-06-18,18,1185.91,154.17,13,100.0,13.000143349832616,1
1074,250030,2025-06-05,5,13,1060.23,COBRADORA ABC LTDA,2025-06-17,17,1060.23,137.83,12,100.0,13.000009431915718,1
7981,899389,2025-06-09,9,19,703.88,COBRADORA ABC LTDA,2025-06-17,17,703.88,91.5,8,100.0,12.999374893447746,1
6475,624652,2025-06-06,6,18,1402.83,COBRADORA ABC LTDA,2025-06-16,16,1402.83,182.37,10,100.0,13.000149697397404,1
9232,367447,2025-06-05,5,15,775.94,COBRADORA ABC LTDA,2025-06-15,15,775.94,100.87,10,100.0,12.999716472923165,1
8184,850662,2025-06-10,10,20,921.07,COBRADORA ABC LTDA,2025-06-17,17,921.07,119.74,7,100.0,13.000097712443134,1
6796,501067,2025-06-08,8,20,702.29,COBRADORA ABC LTDA,2025-06-16,16,702.29,91.3,8,100.0,13.0003275000356,1
8141,255711,2025-06-09,9,19,888.03,COBRADORA ABC LTDA,2025-06-17,17,888.03,115.44,8,100.0,12.999560825647782,1
